,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths
1895,Azad Jammu and Kashmir,Pakistan,2021-08-04 04:21:25,34.027401,73.947253,25301.0,634.0
1896,Balochistan,Pakistan,2021-08-04 04:21:25,28.328492,65.898403,30749.0,328.0
1897,Gilgit-Baltistan,Pakistan,2021-08-04 04:21:25,35.792146,74.982138,8391.0,147.0
1898,Islamabad,Pakistan,2021-08-04 04:21:25,33.665087,73.121219,88676.0,806.0
1899,Khyber Pakhtunkhwa,Pakistan,2021-08-04 04:21:25,34.485332,72.09169,145862.0,4487.0
1900,Punjab,Pakistan,2021-08-04 04:21:25,30.811346,72.13913199999998,359321.0,11104.0
1901,Sindh,Pakistan,2021-08-04 04:21:25,26.009446,68.77680699999999,389699.0,6069.0
1902,Azad Jammu and Kashmir,Pakistan,2020-08-05 04:34:43,34.027401,73.947253,2097.0,54.0
1903,Balochistan,Pakistan,2020-08-05 04:34:43,28.328492,65.898403,11777.0,136.0
1904,Gilgit-Baltistan,Pakistan,2020-08-05 04:34:43,35.792146,74.982138,2198.0,55.0
1905,Islamabad,Pakistan,2020-08-05 04:34:43,33.665087,73.121219,15095.0,167.0
1906,Khyber Pakhtunkhwa,Pakistan,2020-08-05 04:34:43,34.485332,72.09169,34253.0,1208.0
1907,Punjab,Pakistan,2020-08-05 04:34:43,30.811346,72.13913199999998,93336.0,2153.0
1908,Sindh,Pakistan,2020-08-05 04:34:43,26.009446,68.77680699999999,121705.0,2226.0
1909,Azad Jammu and Kashmir,Pakistan,2021-08-05 04:21:51,34.027401,73.947253,25778.0,636.0
1910,Balochistan,Pakistan,2021-08-05 04:21:51,28.328492,65.898403,30880.0,329.0
1911,Gilgit-Baltistan,Pakistan,2021-08-05 04:21:51,35.792146,74.982138,8473.0,148.0
1912,Islamabad,Pakistan,2021-08-05 04:21:51,33.665087,73.121219,89117.0,807.0
1913,Khyber Pakhtunkhwa,Pakistan,2021-08-05 04:21:51,34.485332,72.09169,146485.0,4495.0
1914,Punjab,Pakistan,2021-08-05 04:21:51,30.811346,72.13913199999998,360494.0,11122.0
1915,Sindh,Pakistan,2021-08-05 04:21:51,26.009446,68.77680699999999,392433.0,6098.0
1916,Azad Jammu and Kashmir,Pakistan,2020-08-06 04:35:02,34.027401,73.947253,2105.0,55.0
1917,Balochistan,Pakistan,2020-08-06 04:35:02,28.328492,65.898403,11780.0,136.0
1918,Gilgit-Baltistan,Pakistan,2020-08-06 04:35:02,35.792146,74.982138,2218.0,55.0
1919,Islamabad,Pakistan,2020-08-06 04:35:02,33.665087,73.121219,15122.0,167.0
1920,Khyber Pakhtunkhwa,Pakistan,2020-08-06 04:35:02,34.485332,72.09169,34324.0,1213.0
1921,Punjab,Pakistan,2020-08-06 04:35:02,30.811346,72.13913199999998,93571.0,2157.0
1922,Sindh,Pakistan,2020-08-06 04:35:02,26.009446,68.77680699999999,122016.0,2231.0
1923,Azad Jammu and Kashmir,Pakistan,2021-08-06 04:21:18,34.027401,73.947253,26086.0,639.0
1924,Balochistan,Pakistan,2021-08-06 04:21:18,28.328492,65.898403,30967.0,330.0
1925,Gilgit-Baltistan,Pakistan,2021-08-06 04:21:18,35.792146,74.982138,8551.0,150.0
1926,Islamabad,Pakistan,2021-08-06 04:21:18,33.665087,73.121219,89569.0,809.0
1927,Khyber Pakhtunkhwa,Pakistan,2021-08-06 04:21:18,34.485332,72.09169,147026.0,4507.0
1928,Punjab,Pakistan,2021-08-06 04:21:18,30.811346,72.13913199999998,361458.0,11141.0
1929,Sindh,Pakistan,2021-08-06 04:21:18,26.009446,68.77680699999999,394748.0,6126.0
1930,Azad Jammu and Kashmir,Pakistan,2020-08-07 04:35:11,34.027401,73.947253,2116.0,55.0
1931,Balochistan,Pakistan,2020-08-07 04:35:11,28.328492,65.898403,11793.0,136.0
1932,Gilgit-Baltistan,Pakistan,2020-08-07 04:35:11,35.792146,74.982138,2234.0,55.0
1933,Islamabad,Pakistan,2020-08-07 04:35:11,33.665087,73.121219,15141.0,167.0
1934,Khyber Pakhtunkhwa,Pakistan,2020-08-07 04:35:11,34.485332,72.09169,34359.0,1215.0
1935,Punjab,Pakistan,2020-08-07 04:35:11,30.811346,72.13913199999998,93847.0,2162.0
1936,Sindh,Pakistan,2020-08-07 04:35:11,26.009446,68.77680699999999,122373.0,2245.0
1937,Azad Jammu and Kashmir,Pakistan,2021-08-07 04:21:30,34.027401,73.947253,26421.0,641.0
1938,Balochistan,Pakistan,2021-08-07 04:21:30,28.328492,65.898403,31069.0,331.0
1939,Gilgit-Baltistan,Pakistan,2021-08-07 04:21:30,35.792146,74.982138,8615.0,150.0
1940,Islamabad,Pakistan,2021-08-07 04:21:30,33.665087,73.121219,90093.0,811.0
1941,Khyber Pakhtunkhwa,Pakistan,2021-08-07 04:21:30,34.485332,72.09169,147452.0,4524.0
1942,Punjab,Pakistan,2021-08-07 04:21:30,30.811346,72.13913199999998,362557.0,11172.0
1943,Sindh,Pakistan,2021-08-07 04:21:30,26.009446,68.77680699999999,396918.0,6168.0
1944,Azad Jammu and Kashmir,Pakistan,2020-08-08 04:34:53,34.027401,73.947253,2124.0,57.0
1945,Balochistan,Pakistan,2020-08-08 04:34:53,28.328492,65.898403,11821.0,137.0
1946,Gilgit-Baltistan,Pakistan,2020-08-08 04:34:53,35.792146,74.982138,2287.0,55.0
1947,Islamabad,Pakistan,2020-08-08 04:34:53,33.665087,73.121219,15182.0,170.0
1948,Khyber Pakhtunkhwa,Pakistan,2020-08-08 04:34:53,34.485332,72.09169,34432.0,1219.0
1949,Punjab,Pakistan,2020-08-08 04:34:53,30.811346,72.13913199999998,94040.0,2164.0
1950,Sindh,Pakistan,2020-08-08 04:34:53,26.009446,68.77680699999999,122759.0,2250.0
1951,Azad Jammu and Kashmir,Pakistan,2021-08-08 04:21:33,34.027401,73.947253,26874.0,645.0
1952,Balochistan,Pakistan,2021-08-08 04:21:33,28.328492,65.898403,31138.0,331.0
1953,Gilgit-Baltistan,Pakistan,2021-08-08 04:21:33,35.792146,74.982138,8703.0,152.0
1954,Islamabad,Pakistan,2021-08-08 04:21:33,33.665087,73.121219,90503.0,814.0
1955,Khyber Pakhtunkhwa,Pakistan,2021-08-08 04:21:33,34.485332,72.09169,147973.0,4540.0
1956,Punjab,Pakistan,2021-08-08 04:21:33,30.811346,72.13913199999998,363644.0,11194.0
1957,Sindh,Pakistan,2021-08-08 04:21:33,26.009446,68.77680699999999,398745.0,6189.0
1958,Azad Jammu and Kashmir,Pakistan,2020-08-09 04:34:54,34.027401,73.947253,2129.0,58.0
1959,Balochistan,Pakistan,2020-08-09 04:34:54,28.328492,65.898403,11835.0,137.0
1960,Gilgit-Baltistan,Pakistan,2020-08-09 04:34:54,35.792146,74.982138,2301.0,55.0
1961,Islamabad,Pakistan,2020-08-09 04:34:54,33.665087,73.121219,15214.0,171.0
1962,Khyber Pakhtunkhwa,Pakistan,2020-08-09 04:34:54,34.485332,72.09169,34539.0,1222.0
1963,Punjab,Pakistan,2020-08-09 04:34:54,30.811346,72.13913199999998,94223.0,2166.0
1964,Sindh,Pakistan,2020-08-09 04:34:54,26.009446,68.77680699999999,123246.0,2259.0
1965,Azad Jammu and Kashmir,Pakistan,2021-08-09 04:21:24,34.027401,73.947253,27288.0,646.0
1966,Balochistan,Pakistan,2021-08-09 04:21:24,28.328492,65.898403,31177.0,331.0
1967,Gilgit-Baltistan,Pakistan,2021-08-09 04:21:24,35.792146,74.982138,8796.0,153.0
1968,Islamabad,Pakistan,2021-08-09 04:21:24,33.665087,73.121219,90660.0,816.0
1969,Khyber Pakhtunkhwa,Pakistan,2021-08-09 04:21:24,34.485332,72.09169,148619.0,4556.0
1970,Punjab,Pakistan,2021-08-09 04:21:24,30.811346,72.13913199999998,364680.0,11201.0
1971,Sindh,Pakistan,2021-08-09 04:21:24,26.009446,68.77680699999999,400400.0,6215.0
1972,Azad Jammu and Kashmir,Pakistan,2020-08-10 04:34:55,34.027401,73.947253,2134.0,58.0
1973,Balochistan,Pakistan,2020-08-10 04:34:55,28.328492,65.898403,11884.0,137.0
1974,Gilgit-Baltistan,Pakistan,2020-08-10 04:34:55,35.792146,74.982138,2321.0,55.0
1975,Islamabad,Pakistan,2020-08-10 04:34:55,33.665087,73.121219,15241.0,171.0
1976,Khyber Pakhtunkhwa,Pakistan,2020-08-10 04:34:55,34.485332,72.09169,34635.0,1230.0
1977,Punjab,Pakistan,2020-08-10 04:34:55,30.811346,72.13913199999998,94360.0,2169.0
1978,Sindh,Pakistan,2020-08-10 04:34:55,26.009446,68.77680699999999,123546.0,2262.0
1979,Azad Jammu and Kashmir,Pakistan,2021-08-10 04:21:27,34.027401,73.947253,27507.0,650.0
1980,Balochistan,Pakistan,2021-08-10 04:21:27,28.328492,65.898403,31234.0,332.0
1981,Gilgit-Baltistan,Pakistan,2021-08-10 04:21:27,35.792146,74.982138,8876.0,157.0
1982,Islamabad,Pakistan,2021-08-10 04:21:27,33.665087,73.121219,91217.0,821.0
1983,Khyber Pakhtunkhwa,Pakistan,2021-08-10 04:21:27,34.485332,72.09169,149056.0,4570.0
1984,Punjab,Pakistan,2021-08-10 04:21:27,30.811346,72.13913199999998,365824.0,11239.0
1985,Sindh,Pakistan,2021-08-10 04:21:27,26.009446,68.77680699999999,401790.0,6235.0
1986,Azad Jammu and Kashmir,Pakistan,2020-08-11 04:35:08,34.027401,73.947253,2141.0,58.0
1987,Balochistan,Pakistan,2020-08-11 04:35:08,28.328492,65.898403,11906.0,138.0
1988,Gilgit-Baltistan,Pakistan,2020-08-11 04:35:08,35.792146,74.982138,2334.0,57.0
1989,Islamabad,Pakistan,2020-08-11 04:35:08,33.665087,73.121219,15261.0,171.0
1990,Khyber Pakhtunkhwa,Pakistan,2020-08-11 04:35:08,34.485332,72.09169,34692.0,1231.0
1991,Punjab,Pakistan,2020-08-11 04:35:08,30.811346,72.13913199999998,94477.0,2170.0
1992,Sindh,Pakistan,2020-08-11 04:35:08,26.009446,68.77680699999999,123849.0,2272.0
1993,Azad Jammu and Kashmir,Pakistan,2021-08-11 04:21:58,34.027401,73.947253,27899.0,654.0
1994,Balochistan,Pakistan,2021-08-11 04:21:58,28.328492,65.898403,31298.0,332.0
1995,Gilgit-Baltistan,Pakistan,2021-08-11 04:21:58,35.792146,74.982138,8941.0,158.0
1996,Islamabad,Pakistan,2021-08-11 04:21:58,33.665087,73.121219,91672.0,822.0
1997,Khyber Pakhtunkhwa,Pakistan,2021-08-11 04:21:58,34.485332,72.09169,149532.0,4588.0
1998,Punjab,Pakistan,2021-08-11 04:21:58,30.811346,72.13913199999998,367054.0,11256.0
1999,Sindh,Pakistan,2021-08-11 04:21:58,26.009446,68.77680699999999,403964.0,6275.0
2000,Azad Jammu and Kashmir,Pakistan,2020-08-12 04:27:29,34.027401,73.947253,2150.0,59.0
2001,Balochistan,Pakistan,2020-08-12 04:27:29,28.328492,65.898403,11921.0,138.0
2002,Gilgit-Baltistan,Pakistan,2020-08-12 04:27:29,35.792146,74.982138,2371.0,57.0
2003,Islamabad,Pakistan,2020-08-12 04:27:29,33.665087,73.121219,15281.0,171.0
2004,Khyber Pakhtunkhwa,Pakistan,2020-08-12 04:27:29,34.485332,72.09169,34755.0,1231.0
2005,Punjab,Pakistan,2020-08-12 04:27:29,30.811346,72.13913199999998,94586.0,2174.0
2006,Sindh,Pakistan,2020-08-12 04:27:29,26.009446,68.77680699999999,124127.0,2282.0
2007,Azad Jammu and Kashmir,Pakistan,2021-08-12 04:21:25,34.027401,73.947253,28347.0,658.0
2008,Balochistan,Pakistan,2021-08-12 04:21:25,28.328492,65.898403,31341.0,332.0
2009,Gilgit-Baltistan,Pakistan,2021-08-12 04:21:25,35.792146,74.982138,9043.0,161.0
2010,Islamabad,Pakistan,2021-08-12 04:21:25,33.665087,73.121219,92233.0,824.0
2011,Khyber Pakhtunkhwa,Pakistan,2021-08-12 04:21:25,34.485332,72.09169,150026.0,4604.0
2012,Punjab,Pakistan,2021-08-12 04:21:25,30.811346,72.13913199999998,368195.0,11292.0
2013,Sindh,Pakistan,2021-08-12 04:21:25,26.009446,68.77680699999999,406109.0,6316.0
2014,Azad Jammu and Kashmir,Pakistan,2020-08-13 04:29:15,34.027401,73.947253,2164.0,59.0
2015,Balochistan,Pakistan,2020-08-13 04:29:15,28.328492,65.898403,12044.0,138.0
2016,Gilgit-Baltistan,Pakistan,2020-08-13 04:29:15,35.792146,74.982138,2402.0,58.0
2017,Islamabad,Pakistan,2020-08-13 04:29:15,33.665087,73.121219,15323.0,173.0
2018,Khyber Pakhtunkhwa,Pakistan,2020-08-13 04:29:15,34.485332,72.09169,34947.0,1235.0
2019,Punjab,Pakistan,2020-08-13 04:29:15,30.811346,72.13913199999998,94865.0,2179.0
2020,Sindh,Pakistan,2020-08-13 04:29:15,26.009446,68.77680699999999,124929.0,2297.0
2021,Azad Jammu and Kashmir,Pakistan,2021-08-13 04:21:24,34.027401,73.947253,28654.0,660.0
2022,Balochistan,Pakistan,2021-08-13 04:21:24,28.328492,65.898403,31396.0,332.0
2023,Gilgit-Baltistan,Pakistan,2021-08-13 04:21:24,35.792146,74.982138,9137.0,161.0
2024,Islamabad,Pakistan,2021-08-13 04:21:24,33.665087,73.121219,92768.0,827.0
2025,Khyber Pakhtunkhwa,Pakistan,2021-08-13 04:21:24,34.485332,72.09169,150708.0,4624.0
2026,Punjab,Pakistan,2021-08-13 04:21:24,30.811346,72.13913199999998,369358.0,11307.0
2027,Sindh,Pakistan,2021-08-13 04:21:24,26.009446,68.77680699999999,407892.0,6355.0
2028,Azad Jammu and Kashmir,Pakistan,2020-08-14 04:51:19,34.027401,73.947253,2164.0,59.0
2029,Balochistan,Pakistan,2020-08-14 04:51:19,28.328492,65.898403,12044.0,138.0
2030,Gilgit-Baltistan,Pakistan,2020-08-14 04:51:19,35.792146,74.982138,2402.0,58.0
2031,Islamabad,Pakistan,2020-08-14 04:51:19,33.665087,73.121219,15323.0,173.0
2032,Khyber Pakhtunkhwa,Pakistan,2020-08-14 04:51:19,34.485332,72.09169,34947.0,1235.0
2033,Punjab,Pakistan,2020-08-14 04:51:19,30.811346,72.13913199999998,94865.0,2179.0
2034,Sindh,Pakistan,2020-08-14 04:51:19,26.009446,68.77680699999999,124929.0,2297.0
2035,Azad Jammu and Kashmir,Pakistan,2021-08-14 04:21:25,34.027401,73.947253,28982.0,662.0
2036,Balochistan,Pakistan,2021-08-14 04:21:25,28.328492,65.898403,31507.0,332.0
2037,Gilgit-Baltistan,Pakistan,2021-08-14 04:21:25,35.792146,74.982138,9228.0,162.0
2038,Islamabad,Pakistan,2021-08-14 04:21:25,33.665087,73.121219,93339.0,830.0
2039,Khyber Pakhtunkhwa,Pakistan,2021-08-14 04:21:25,34.485332,72.09169,151466.0,4640.0
2040,Punjab,Pakistan,2021-08-14 04:21:25,30.811346,72.13913199999998,370599.0,11329.0
2041,Sindh,Pakistan,2021-08-14 04:21:25,26.009446,68.77680699999999,409578.0,6384.0
2042,Azad Jammu and Kashmir,Pakistan,2020-08-15 04:27:31,34.027401,73.947253,2167.0,59.0
2043,Balochistan,Pakistan,2020-08-15 04:27:31,28.328492,65.898403,12062.0,138.0
2044,Gilgit-Baltistan,Pakistan,2020-08-15 04:27:31,35.792146,74.982138,2426.0,60.0
2045,Islamabad,Pakistan,2020-08-15 04:27:31,33.665087,73.121219,15342.0,173.0
2046,Khyber Pakhtunkhwa,Pakistan,2020-08-15 04:27:31,34.485332,72.09169,35021.0,1236.0
2047,Punjab,Pakistan,2020-08-15 04:27:31,30.811346,72.13913199999998,94993.0,2180.0
2048,Sindh,Pakistan,2020-08-15 04:27:31,26.009446,68.77680699999999,125289.0,2307.0
2049,Azad Jammu and Kashmir,Pakistan,2021-08-15 04:21:41,34.027401,73.947253,29187.0,664.0
2050,Balochistan,Pakistan,2021-08-15 04:21:41,28.328492,65.898403,31556.0,334.0
2051,Gilgit-Baltistan,Pakistan,2021-08-15 04:21:41,35.792146,74.982138,9316.0,163.0
2052,Islamabad,Pakistan,2021-08-15 04:21:41,33.665087,73.121219,93783.0,831.0
2053,Khyber Pakhtunkhwa,Pakistan,2021-08-15 04:21:41,34.485332,72.09169,152197.0,4654.0
2054,Punjab,Pakistan,2021-08-15 04:21:41,30.811346,72.13913199999998,371605.0,11347.0
2055,Sindh,Pakistan,2021-08-15 04:21:41,26.009446,68.77680699999999,410766.0,6413.0
2056,Azad Jammu and Kashmir,Pakistan,2020-08-16 04:27:42,34.027401,73.947253,2179.0,60.0
2057,Balochistan,Pakistan,2020-08-16 04:27:42,28.328492,65.898403,12144.0,138.0
2058,Gilgit-Baltistan,Pakistan,2020-08-16 04:27:42,35.792146,74.982138,2452.0,60.0
2059,Islamabad,Pakistan,2020-08-16 04:27:42,33.665087,73.121219,15346.0,173.0
2060,Khyber Pakhtunkhwa,Pakistan,2020-08-16 04:27:42,34.485332,72.09169,35091.0,1238.0
2061,Punjab,Pakistan,2020-08-16 04:27:42,30.811346,72.13913199999998,95203.0,2180.0
2062,Sindh,Pakistan,2020-08-16 04:27:42,26.009446,68.77680699999999,125632.0,2313.0
2063,Azad Jammu and Kashmir,Pakistan,2021-08-16 04:21:31,34.027401,73.947253,29452.0,666.0
2064,Balochistan,Pakistan,2021-08-16 04:21:31,28.328492,65.898403,31583.0,335.0
2065,Gilgit-Baltistan,Pakistan,2021-08-16 04:21:31,35.792146,74.982138,9396.0,164.0
2066,Islamabad,Pakistan,2021-08-16 04:21:31,33.665087,73.121219,94108.0,834.0
2067,Khyber Pakhtunkhwa,Pakistan,2021-08-16 04:21:31,34.485332,72.09169,152625.0,4668.0
2068,Punjab,Pakistan,2021-08-16 04:21:31,30.811346,72.13913199999998,372750.0,11372.0
2069,Sindh,Pakistan,2021-08-16 04:21:31,26.009446,68.77680699999999,412165.0,6439.0
2070,Azad Jammu and Kashmir,Pakistan,2020-08-17 04:27:20,34.027401,73.947253,2184.0,60.0
2071,Balochistan,Pakistan,2020-08-17 04:27:20,28.328492,65.898403,12295.0,138.0
2072,Gilgit-Baltistan,Pakistan,2020-08-17 04:27:20,35.792146,74.982138,2502.0,61.0
2073,Islamabad,Pakistan,2020-08-17 04:27:20,33.665087,73.121219,15390.0,173.0
2074,Khyber Pakhtunkhwa,Pakistan,2020-08-17 04:27:20,34.485332,72.09169,35215.0,1239.0
2075,Punjab,Pakistan,2020-08-17 04:27:20,30.811346,72.13913199999998,95447.0,2182.0
2076,Sindh,Pakistan,2020-08-17 04:27:20,26.009446,68.77680699999999,126182.0,2322.0
2077,Azad Jammu and Kashmir,Pakistan,2021-08-17 04:21:49,34.027401,73.947253,29593.0,669.0
2078,Balochistan,Pakistan,2021-08-17 04:21:49,28.328492,65.898403,31632.0,335.0
2079,Gilgit-Baltistan,Pakistan,2021-08-17 04:21:49,35.792146,74.982138,9442.0,166.0
2080,Islamabad,Pakistan,2021-08-17 04:21:49,33.665087,73.121219,94402.0,837.0
2081,Khyber Pakhtunkhwa,Pakistan,2021-08-17 04:21:49,34.485332,72.09169,153134.0,4679.0
2082,Punjab,Pakistan,2021-08-17 04:21:49,30.811346,72.13913199999998,373718.0,11412.0
2083,Sindh,Pakistan,2021-08-17 04:21:49,26.009446,68.77680699999999,413379.0,6475.0
2084,Azad Jammu and Kashmir,Pakistan,2020-08-18 04:27:56,34.027401,73.947253,2184.0,60.0
2085,Balochistan,Pakistan,2020-08-18 04:27:56,28.328492,65.898403,12295.0,138.0
2086,Gilgit-Baltistan,Pakistan,2020-08-18 04:27:56,35.792146,74.982138,2502.0,61.0
2087,Islamabad,Pakistan,2020-08-18 04:27:56,33.665087,73.121219,15390.0,173.0
2088,Khyber Pakhtunkhwa,Pakistan,2020-08-18 04:27:56,34.485332,72.09169,35215.0,1239.0
2089,Punjab,Pakistan,2020-08-18 04:27:56,30.811346,72.13913199999998,95447.0,2182.0
2090,Sindh,Pakistan,2020-08-18 04:27:56,26.009446,68.77680699999999,126182.0,2322.0
2091,Azad Jammu and Kashmir,Pakistan,2021-08-18 04:21:35,34.027401,73.947253,29790.0,672.0
2092,Balochistan,Pakistan,2021-08-18 04:21:35,28.328492,65.898403,31686.0,335.0
2093,Gilgit-Baltistan,Pakistan,2021-08-18 04:21:35,35.792146,74.982138,9482.0,168.0
2094,Islamabad,Pakistan,2021-08-18 04:21:35,33.665087,73.121219,94714.0,837.0
2095,Khyber Pakhtunkhwa,Pakistan,2021-08-18 04:21:35,34.485332,72.09169,153836.0,4696.0
2096,Punjab,Pakistan,2021-08-18 04:21:35,30.811346,72.13913199999998,374916.0,11434.0
2097,Sindh,Pakistan,2021-08-18 04:21:35,26.009446,68.77680699999999,414850.0,6497.0
2098,Azad Jammu and Kashmir,Pakistan,2020-08-19 04:27:00,34.027401,73.947253,2199.0,61.0
2099,Balochistan,Pakistan,2020-08-19 04:27:00,28.328492,65.898403,12321.0,138.0
2100,Gilgit-Baltistan,Pakistan,2020-08-19 04:27:00,35.792146,74.982138,2538.0,61.0
2101,Islamabad,Pakistan,2020-08-19 04:27:00,33.665087,73.121219,15401.0,175.0
2102,Khyber Pakhtunkhwa,Pakistan,2020-08-19 04:27:00,34.485332,72.09169,35337.0,1239.0
2103,Punjab,Pakistan,2020-08-19 04:27:00,30.811346,72.139132,95611.0,2185.0
2104,Sindh,Pakistan,2020-08-19 04:27:00,26.009446,68.776807,126425.0,2331.0
2105,Azad Jammu and Kashmir,Pakistan,2021-08-19 04:21:15,34.027401,73.947253,30111.0,672.0
2106,Balochistan,Pakistan,2021-08-19 04:21:15,28.328492,65.898403,31726.0,335.0
2107,Gilgit-Baltistan,Pakistan,2021-08-19 04:21:15,35.792146,74.982138,9526.0,169.0
2108,Islamabad,Pakistan,2021-08-19 04:21:15,33.665087,73.121219,95196.0,839.0
2109,Khyber Pakhtunkhwa,Pakistan,2021-08-19 04:21:15,34.485332,72.09169,154606.0,4714.0
2110,Punjab,Pakistan,2021-08-19 04:21:15,30.811346,72.13913199999998,376252.0,11455.0
2111,Sindh,Pakistan,2021-08-19 04:21:15,26.009446,68.77680699999999,416230.0,6529.0
2112,Azad Jammu and Kashmir,Pakistan,2020-08-20 04:27:43,34.027401,73.947253,2212.0,61.0
2113,Balochistan,Pakistan,2020-08-20 04:27:43,28.328492,65.898403,12370.0,139.0
2114,Gilgit-Baltistan,Pakistan,2020-08-20 04:27:43,35.792146,74.982138,2565.0,62.0
2115,Islamabad,Pakistan,2020-08-20 04:27:43,33.665087,73.121219,15412.0,175.0
2116,Khyber Pakhtunkhwa,Pakistan,2020-08-20 04:27:43,34.485332,72.09169,35401.0,1242.0
2117,Punjab,Pakistan,2020-08-20 04:27:43,30.811346,72.13913199999998,95742.0,2186.0
2118,Sindh,Pakistan,2020-08-20 04:27:43,26.009446,68.77680699999999,126743.0,2336.0
2119,Azad Jammu and Kashmir,Pakistan,2021-08-20 04:21:33,34.027401,73.947253,30314.0,672.0
2120,Balochistan,Pakistan,2021-08-20 04:21:33,28.328492,65.898403,31755.0,335.0
2121,Gilgit-Baltistan,Pakistan,2021-08-20 04:21:33,35.792146,74.982138,9526.0,169.0
2122,Islamabad,Pakistan,2021-08-20 04:21:33,33.665087,73.121219,95491.0,842.0
2123,Khyber Pakhtunkhwa,Pakistan,2021-08-20 04:21:33,34.485332,72.09169,155153.0,4730.0
2124,Punjab,Pakistan,2021-08-20 04:21:33,30.811346,72.13913199999998,377208.0,11479.0
2125,Sindh,Pakistan,2021-08-20 04:21:33,26.009446,68.77680699999999,417439.0,6556.0
2126,Azad Jammu and Kashmir,Pakistan,2020-08-21 04:27:41,34.027401,73.947253,2219.0,61.0
2127,Balochistan,Pakistan,2020-08-21 04:27:41,28.328492,65.898403,12403.0,139.0
2128,Gilgit-Baltistan,Pakistan,2020-08-21 04:27:41,35.792146,74.982138,2583.0,63.0
2129,Islamabad,Pakistan,2020-08-21 04:27:41,33.665087,73.121219,15425.0,175.0
2130,Khyber Pakhtunkhwa,Pakistan,2020-08-21 04:27:41,34.485332,72.09169,35468.0,1242.0
2131,Punjab,Pakistan,2020-08-21 04:27:41,30.811346,72.13913199999998,95800.0,2186.0
2132,Sindh,Pakistan,2020-08-21 04:27:41,26.009446,68.77680699999999,127060.0,2343.0
2133,Azad Jammu and Kashmir,Pakistan,2021-08-21 04:21:38,34.027401,73.947253,30423.0,675.0
2134,Balochistan,Pakistan,2021-08-21 04:21:38,28.328492,65.898403,31781.0,335.0
2135,Gilgit-Baltistan,Pakistan,2021-08-21 04:21:38,35.792146,74.982138,9579.0,169.0
2136,Islamabad,Pakistan,2021-08-21 04:21:38,33.665087,73.121219,95709.0,848.0
2137,Khyber Pakhtunkhwa,Pakistan,2021-08-21 04:21:38,34.485332,72.09169,155712.0,4750.0
2138,Punjab,Pakistan,2021-08-21 04:21:38,30.811346,72.13913199999998,378288.0,11505.0
2139,Sindh,Pakistan,2021-08-21 04:21:38,26.009446,68.77680699999999,418478.0,6566.0
2140,Azad Jammu and Kashmir,Pakistan,2020-08-22 04:27:49,34.027401,73.947253,2223.0,61.0
2141,Balochistan,Pakistan,2020-08-22 04:27:49,28.328492,65.898403,12424.0,139.0
2142,Gilgit-Baltistan,Pakistan,2020-08-22 04:27:49,35.792146,74.982138,2604.0,63.0
2143,Islamabad,Pakistan,2020-08-22 04:27:49,33.665087,73.121219,15453.0,175.0
2144,Khyber Pakhtunkhwa,Pakistan,2020-08-22 04:27:49,34.485332,72.09169,35545.0,1243.0
2145,Punjab,Pakistan,2020-08-22 04:27:49,30.811346,72.13913199999998,95958.0,2188.0
2146,Sindh,Pakistan,2020-08-22 04:27:49,26.009446,68.77680699999999,127381.0,2350.0
2147,Azad Jammu and Kashmir,Pakistan,2021-08-22 04:21:29,34.027401,73.947253,30597.0,678.0
2148,Balochistan,Pakistan,2021-08-22 04:21:29,28.328492,65.898403,31819.0,335.0
2149,Gilgit-Baltistan,Pakistan,2021-08-22 04:21:29,35.792146,74.982138,9617.0,170.0
2150,Islamabad,Pakistan,2021-08-22 04:21:29,33.665087,73.121219,96030.0,851.0
2151,Khyber Pakhtunkhwa,Pakistan,2021-08-22 04:21:29,34.485332,72.09169,156365.0,4772.0
2152,Punjab,Pakistan,2021-08-22 04:21:29,30.811346,72.13913199999998,379574.0,11527.0
2153,Sindh,Pakistan,2021-08-22 04:21:29,26.009446,68.77680699999999,419810.0,6590.0
2154,Azad Jammu and Kashmir,Pakistan,2020-08-23 04:27:48,34.027401,73.947253,2241.0,61.0
2155,Balochistan,Pakistan,2020-08-23 04:27:48,28.328492,65.898403,12473.0,141.0
2156,Gilgit-Baltistan,Pakistan,2020-08-23 04:27:48,35.792146,74.982138,2638.0,63.0
2157,Islamabad,Pakistan,2020-08-23 04:27:48,33.665087,73.121219,15472.0,175.0
2158,Khyber Pakhtunkhwa,Pakistan,2020-08-23 04:27:48,34.485332,72.09169,35602.0,1246.0
