Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered
Islamabad,Pakistan,2021-08-10 04:21:27,33.665087,73.121219,91217.0,821.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-10 04:21:27,34.485332,72.09169,149056.0,4570.0,
Punjab,Pakistan,2021-08-10 04:21:27,30.811346,72.13913199999998,365824.0,11239.0,
Sindh,Pakistan,2021-08-10 04:21:27,26.009446,68.77680699999999,401790.0,6235.0,
Azad Jammu and Kashmir,Pakistan,2020-08-11 04:35:08,34.027401,73.947253,2141.0,58.0,1883.0
Balochistan,Pakistan,2020-08-11 04:35:08,28.328492,65.898403,11906.0,138.0,10372.0
Gilgit-Baltistan,Pakistan,2020-08-11 04:35:08,35.792146,74.982138,2334.0,57.0,1914.0
Islamabad,Pakistan,2020-08-11 04:35:08,33.665087,73.121219,15261.0,171.0,12969.0
Khyber Pakhtunkhwa,Pakistan,2020-08-11 04:35:08,34.485332,72.09169,34692.0,1231.0,31612.0
Punjab,Pakistan,2020-08-11 04:35:08,30.811346,72.13913199999998,94477.0,2170.0,86273.0
Sindh,Pakistan,2020-08-11 04:35:08,26.009446,68.77680699999999,123849.0,2272.0,115741.0
Azad Jammu and Kashmir,Pakistan,2021-08-11 04:21:58,34.027401,73.947253,27899.0,654.0,
Balochistan,Pakistan,2021-08-11 04:21:58,28.328492,65.898403,31298.0,332.0,
Gilgit-Baltistan,Pakistan,2021-08-11 04:21:58,35.792146,74.982138,8941.0,158.0,
Islamabad,Pakistan,2021-08-11 04:21:58,33.665087,73.121219,91672.0,822.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-11 04:21:58,34.485332,72.09169,149532.0,4588.0,
Punjab,Pakistan,2021-08-11 04:21:58,30.811346,72.13913199999998,367054.0,11256.0,
Sindh,Pakistan,2021-08-11 04:21:58,26.009446,68.77680699999999,403964.0,6275.0,
Azad Jammu and Kashmir,Pakistan,2020-08-12 04:27:29,34.027401,73.947253,2150.0,59.0,1915.0
Balochistan,Pakistan,2020-08-12 04:27:29,28.328492,65.898403,11921.0,138.0,10417.0
Gilgit-Baltistan,Pakistan,2020-08-12 04:27:29,35.792146,74.982138,2371.0,57.0,1955.0
Islamabad,Pakistan,2020-08-12 04:27:29,33.665087,73.121219,15281.0,171.0,12995.0
Khyber Pakhtunkhwa,Pakistan,2020-08-12 04:27:29,34.485332,72.09169,34755.0,1231.0,31691.0
Punjab,Pakistan,2020-08-12 04:27:29,30.811346,72.13913199999998,94586.0,2174.0,86289.0
Sindh,Pakistan,2020-08-12 04:27:29,26.009446,68.77680699999999,124127.0,2282.0,115984.0
Azad Jammu and Kashmir,Pakistan,2021-08-12 04:21:25,34.027401,73.947253,28347.0,658.0,
Balochistan,Pakistan,2021-08-12 04:21:25,28.328492,65.898403,31341.0,332.0,
Gilgit-Baltistan,Pakistan,2021-08-12 04:21:25,35.792146,74.982138,9043.0,161.0,
Islamabad,Pakistan,2021-08-12 04:21:25,33.665087,73.121219,92233.0,824.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-12 04:21:25,34.485332,72.09169,150026.0,4604.0,
Punjab,Pakistan,2021-08-12 04:21:25,30.811346,72.13913199999998,368195.0,11292.0,
Sindh,Pakistan,2021-08-12 04:21:25,26.009446,68.77680699999999,406109.0,6316.0,
Azad Jammu and Kashmir,Pakistan,2020-08-13 04:29:15,34.027401,73.947253,2164.0,59.0,1971.0
Balochistan,Pakistan,2020-08-13 04:29:15,28.328492,65.898403,12044.0,138.0,10458.0
Gilgit-Baltistan,Pakistan,2020-08-13 04:29:15,35.792146,74.982138,2402.0,58.0,2002.0
Islamabad,Pakistan,2020-08-13 04:29:15,33.665087,73.121219,15323.0,173.0,13020.0
Khyber Pakhtunkhwa,Pakistan,2020-08-13 04:29:15,34.485332,72.09169,34947.0,1235.0,32248.0
Punjab,Pakistan,2020-08-13 04:29:15,30.811346,72.13913199999998,94865.0,2179.0,86389.0
Sindh,Pakistan,2020-08-13 04:29:15,26.009446,68.77680699999999,124929.0,2297.0,117972.0
Azad Jammu and Kashmir,Pakistan,2021-08-13 04:21:24,34.027401,73.947253,28654.0,660.0,
Balochistan,Pakistan,2021-08-13 04:21:24,28.328492,65.898403,31396.0,332.0,
Gilgit-Baltistan,Pakistan,2021-08-13 04:21:24,35.792146,74.982138,9137.0,161.0,
Islamabad,Pakistan,2021-08-13 04:21:24,33.665087,73.121219,92768.0,827.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-13 04:21:24,34.485332,72.09169,150708.0,4624.0,
Punjab,Pakistan,2021-08-13 04:21:24,30.811346,72.13913199999998,369358.0,11307.0,
Sindh,Pakistan,2021-08-13 04:21:24,26.009446,68.77680699999999,407892.0,6355.0,
Azad Jammu and Kashmir,Pakistan,2020-08-14 04:51:19,34.027401,73.947253,2164.0,59.0,1971.0
Balochistan,Pakistan,2020-08-14 04:51:19,28.328492,65.898403,12044.0,138.0,10458.0
Gilgit-Baltistan,Pakistan,2020-08-14 04:51:19,35.792146,74.982138,2402.0,58.0,2002.0
Islamabad,Pakistan,2020-08-14 04:51:19,33.665087,73.121219,15323.0,173.0,13020.0
Khyber Pakhtunkhwa,Pakistan,2020-08-14 04:51:19,34.485332,72.09169,34947.0,1235.0,32248.0
Punjab,Pakistan,2020-08-14 04:51:19,30.811346,72.13913199999998,94865.0,2179.0,86389.0
Sindh,Pakistan,2020-08-14 04:51:19,26.009446,68.77680699999999,124929.0,2297.0,117972.0
Azad Jammu and Kashmir,Pakistan,2021-08-14 04:21:25,34.027401,73.947253,28982.0,662.0,
Balochistan,Pakistan,2021-08-14 04:21:25,28.328492,65.898403,31507.0,332.0,
Gilgit-Baltistan,Pakistan,2021-08-14 04:21:25,35.792146,74.982138,9228.0,162.0,
Islamabad,Pakistan,2021-08-14 04:21:25,33.665087,73.121219,93339.0,830.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-14 04:21:25,34.485332,72.09169,151466.0,4640.0,
Punjab,Pakistan,2021-08-14 04:21:25,30.811346,72.13913199999998,370599.0,11329.0,
Sindh,Pakistan,2021-08-14 04:21:25,26.009446,68.77680699999999,409578.0,6384.0,
Azad Jammu and Kashmir,Pakistan,2020-08-15 04:27:31,34.027401,73.947253,2167.0,59.0,1981.0
Balochistan,Pakistan,2020-08-15 04:27:31,28.328492,65.898403,12062.0,138.0,10461.0
Gilgit-Baltistan,Pakistan,2020-08-15 04:27:31,35.792146,74.982138,2426.0,60.0,2050.0
Islamabad,Pakistan,2020-08-15 04:27:31,33.665087,73.121219,15342.0,173.0,13078.0
Khyber Pakhtunkhwa,Pakistan,2020-08-15 04:27:31,34.485332,72.09169,35021.0,1236.0,32317.0
Punjab,Pakistan,2020-08-15 04:27:31,30.811346,72.13913199999998,94993.0,2180.0,86404.0
Sindh,Pakistan,2020-08-15 04:27:31,26.009446,68.77680699999999,125289.0,2307.0,118924.0
Azad Jammu and Kashmir,Pakistan,2021-08-15 04:21:41,34.027401,73.947253,29187.0,664.0,
Balochistan,Pakistan,2021-08-15 04:21:41,28.328492,65.898403,31556.0,334.0,
Gilgit-Baltistan,Pakistan,2021-08-15 04:21:41,35.792146,74.982138,9316.0,163.0,
Islamabad,Pakistan,2021-08-15 04:21:41,33.665087,73.121219,93783.0,831.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-15 04:21:41,34.485332,72.09169,152197.0,4654.0,
Punjab,Pakistan,2021-08-15 04:21:41,30.811346,72.13913199999998,371605.0,11347.0,
Sindh,Pakistan,2021-08-15 04:21:41,26.009446,68.77680699999999,410766.0,6413.0,
Azad Jammu and Kashmir,Pakistan,2020-08-16 04:27:42,34.027401,73.947253,2179.0,60.0,1989.0
Balochistan,Pakistan,2020-08-16 04:27:42,28.328492,65.898403,12144.0,138.0,10610.0
Gilgit-Baltistan,Pakistan,2020-08-16 04:27:42,35.792146,74.982138,2452.0,60.0,2103.0
Islamabad,Pakistan,2020-08-16 04:27:42,33.665087,73.121219,15346.0,173.0,13100.0
Khyber Pakhtunkhwa,Pakistan,2020-08-16 04:27:42,34.485332,72.09169,35091.0,1238.0,32373.0
Punjab,Pakistan,2020-08-16 04:27:42,30.811346,72.13913199999998,95203.0,2180.0,86424.0
Sindh,Pakistan,2020-08-16 04:27:42,26.009446,68.77680699999999,125632.0,2313.0,119025.0
Azad Jammu and Kashmir,Pakistan,2021-08-16 04:21:31,34.027401,73.947253,29452.0,666.0,
Balochistan,Pakistan,2021-08-16 04:21:31,28.328492,65.898403,31583.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-16 04:21:31,35.792146,74.982138,9396.0,164.0,
Islamabad,Pakistan,2021-08-16 04:21:31,33.665087,73.121219,94108.0,834.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-16 04:21:31,34.485332,72.09169,152625.0,4668.0,
Punjab,Pakistan,2021-08-16 04:21:31,30.811346,72.13913199999998,372750.0,11372.0,
Sindh,Pakistan,2021-08-16 04:21:31,26.009446,68.77680699999999,412165.0,6439.0,
Azad Jammu and Kashmir,Pakistan,2020-08-17 04:27:20,34.027401,73.947253,2184.0,60.0,2002.0
Balochistan,Pakistan,2020-08-17 04:27:20,28.328492,65.898403,12295.0,138.0,10956.0
Gilgit-Baltistan,Pakistan,2020-08-17 04:27:20,35.792146,74.982138,2502.0,61.0,2133.0
Islamabad,Pakistan,2020-08-17 04:27:20,33.665087,73.121219,15390.0,173.0,13276.0
Khyber Pakhtunkhwa,Pakistan,2020-08-17 04:27:20,34.485332,72.09169,35215.0,1239.0,32450.0
Punjab,Pakistan,2020-08-17 04:27:20,30.811346,72.13913199999998,95447.0,2182.0,88698.0
Sindh,Pakistan,2020-08-17 04:27:20,26.009446,68.77680699999999,126182.0,2322.0,119572.0
Azad Jammu and Kashmir,Pakistan,2021-08-17 04:21:49,34.027401,73.947253,29593.0,669.0,
Balochistan,Pakistan,2021-08-17 04:21:49,28.328492,65.898403,31632.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-17 04:21:49,35.792146,74.982138,9442.0,166.0,
Islamabad,Pakistan,2021-08-17 04:21:49,33.665087,73.121219,94402.0,837.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-17 04:21:49,34.485332,72.09169,153134.0,4679.0,
Punjab,Pakistan,2021-08-17 04:21:49,30.811346,72.13913199999998,373718.0,11412.0,
Sindh,Pakistan,2021-08-17 04:21:49,26.009446,68.77680699999999,413379.0,6475.0,
Azad Jammu and Kashmir,Pakistan,2020-08-18 04:27:56,34.027401,73.947253,2184.0,60.0,2002.0
Balochistan,Pakistan,2020-08-18 04:27:56,28.328492,65.898403,12295.0,138.0,10956.0
Gilgit-Baltistan,Pakistan,2020-08-18 04:27:56,35.792146,74.982138,2502.0,61.0,2133.0
Islamabad,Pakistan,2020-08-18 04:27:56,33.665087,73.121219,15390.0,173.0,13276.0
Khyber Pakhtunkhwa,Pakistan,2020-08-18 04:27:56,34.485332,72.09169,35215.0,1239.0,32450.0
Punjab,Pakistan,2020-08-18 04:27:56,30.811346,72.13913199999998,95447.0,2182.0,88698.0
Sindh,Pakistan,2020-08-18 04:27:56,26.009446,68.77680699999999,126182.0,2322.0,119572.0
Azad Jammu and Kashmir,Pakistan,2021-08-18 04:21:35,34.027401,73.947253,29790.0,672.0,
Balochistan,Pakistan,2021-08-18 04:21:35,28.328492,65.898403,31686.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-18 04:21:35,35.792146,74.982138,9482.0,168.0,
Islamabad,Pakistan,2021-08-18 04:21:35,33.665087,73.121219,94714.0,837.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-18 04:21:35,34.485332,72.09169,153836.0,4696.0,
Punjab,Pakistan,2021-08-18 04:21:35,30.811346,72.13913199999998,374916.0,11434.0,
Sindh,Pakistan,2021-08-18 04:21:35,26.009446,68.77680699999999,414850.0,6497.0,
Azad Jammu and Kashmir,Pakistan,2020-08-19 04:27:00,34.027401,73.947253,2199.0,61.0,2002.0
Balochistan,Pakistan,2020-08-19 04:27:00,28.328492,65.898403,12321.0,138.0,11153.0
Gilgit-Baltistan,Pakistan,2020-08-19 04:27:00,35.792146,74.982138,2538.0,61.0,2172.0
Islamabad,Pakistan,2020-08-19 04:27:00,33.665087,73.121219,15401.0,175.0,13430.0
Khyber Pakhtunkhwa,Pakistan,2020-08-19 04:27:00,34.485332,72.09169,35337.0,1239.0,32522.0
Punjab,Pakistan,2020-08-19 04:27:00,30.811346,72.139132,95611.0,2185.0,88861.0
Sindh,Pakistan,2020-08-19 04:27:00,26.009446,68.776807,126425.0,2331.0,119849.0
Azad Jammu and Kashmir,Pakistan,2021-08-19 04:21:15,34.027401,73.947253,30111.0,672.0,
Balochistan,Pakistan,2021-08-19 04:21:15,28.328492,65.898403,31726.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-19 04:21:15,35.792146,74.982138,9526.0,169.0,
Islamabad,Pakistan,2021-08-19 04:21:15,33.665087,73.121219,95196.0,839.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-19 04:21:15,34.485332,72.09169,154606.0,4714.0,
Punjab,Pakistan,2021-08-19 04:21:15,30.811346,72.13913199999998,376252.0,11455.0,
Sindh,Pakistan,2021-08-19 04:21:15,26.009446,68.77680699999999,416230.0,6529.0,
Azad Jammu and Kashmir,Pakistan,2020-08-20 04:27:43,34.027401,73.947253,2212.0,61.0,2043.0
Balochistan,Pakistan,2020-08-20 04:27:43,28.328492,65.898403,12370.0,139.0,11241.0
Gilgit-Baltistan,Pakistan,2020-08-20 04:27:43,35.792146,74.982138,2565.0,62.0,2194.0
Islamabad,Pakistan,2020-08-20 04:27:43,33.665087,73.121219,15412.0,175.0,13612.0
Khyber Pakhtunkhwa,Pakistan,2020-08-20 04:27:43,34.485332,72.09169,35401.0,1242.0,32647.0
Punjab,Pakistan,2020-08-20 04:27:43,30.811346,72.13913199999998,95742.0,2186.0,90150.0
Sindh,Pakistan,2020-08-20 04:27:43,26.009446,68.77680699999999,126743.0,2336.0,120241.0
Azad Jammu and Kashmir,Pakistan,2021-08-20 04:21:33,34.027401,73.947253,30314.0,672.0,
Balochistan,Pakistan,2021-08-20 04:21:33,28.328492,65.898403,31755.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-20 04:21:33,35.792146,74.982138,9526.0,169.0,
Islamabad,Pakistan,2021-08-20 04:21:33,33.665087,73.121219,95491.0,842.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-20 04:21:33,34.485332,72.09169,155153.0,4730.0,
Punjab,Pakistan,2021-08-20 04:21:33,30.811346,72.13913199999998,377208.0,11479.0,
Sindh,Pakistan,2021-08-20 04:21:33,26.009446,68.77680699999999,417439.0,6556.0,
Azad Jammu and Kashmir,Pakistan,2020-08-21 04:27:41,34.027401,73.947253,2219.0,61.0,2057.0
Balochistan,Pakistan,2020-08-21 04:27:41,28.328492,65.898403,12403.0,139.0,11273.0
Gilgit-Baltistan,Pakistan,2020-08-21 04:27:41,35.792146,74.982138,2583.0,63.0,2224.0
Islamabad,Pakistan,2020-08-21 04:27:41,33.665087,73.121219,15425.0,175.0,13836.0
Khyber Pakhtunkhwa,Pakistan,2020-08-21 04:27:41,34.485332,72.09169,35468.0,1242.0,32711.0
Punjab,Pakistan,2020-08-21 04:27:41,30.811346,72.13913199999998,95800.0,2186.0,90210.0
Sindh,Pakistan,2020-08-21 04:27:41,26.009446,68.77680699999999,127060.0,2343.0,120493.0
Azad Jammu and Kashmir,Pakistan,2021-08-21 04:21:38,34.027401,73.947253,30423.0,675.0,
Balochistan,Pakistan,2021-08-21 04:21:38,28.328492,65.898403,31781.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-21 04:21:38,35.792146,74.982138,9579.0,169.0,
Islamabad,Pakistan,2021-08-21 04:21:38,33.665087,73.121219,95709.0,848.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-21 04:21:38,34.485332,72.09169,155712.0,4750.0,
Punjab,Pakistan,2021-08-21 04:21:38,30.811346,72.13913199999998,378288.0,11505.0,
Sindh,Pakistan,2021-08-21 04:21:38,26.009446,68.77680699999999,418478.0,6566.0,
Azad Jammu and Kashmir,Pakistan,2020-08-22 04:27:49,34.027401,73.947253,2223.0,61.0,2066.0
Balochistan,Pakistan,2020-08-22 04:27:49,28.328492,65.898403,12424.0,139.0,11294.0
Gilgit-Baltistan,Pakistan,2020-08-22 04:27:49,35.792146,74.982138,2604.0,63.0,2235.0
Islamabad,Pakistan,2020-08-22 04:27:49,33.665087,73.121219,15453.0,175.0,14101.0
Khyber Pakhtunkhwa,Pakistan,2020-08-22 04:27:49,34.485332,72.09169,35545.0,1243.0,32893.0
Punjab,Pakistan,2020-08-22 04:27:49,30.811346,72.13913199999998,95958.0,2188.0,90233.0
Sindh,Pakistan,2020-08-22 04:27:49,26.009446,68.77680699999999,127381.0,2350.0,120757.0
Azad Jammu and Kashmir,Pakistan,2021-08-22 04:21:29,34.027401,73.947253,30597.0,678.0,
Balochistan,Pakistan,2021-08-22 04:21:29,28.328492,65.898403,31819.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-22 04:21:29,35.792146,74.982138,9617.0,170.0,
Islamabad,Pakistan,2021-08-22 04:21:29,33.665087,73.121219,96030.0,851.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-22 04:21:29,34.485332,72.09169,156365.0,4772.0,
Punjab,Pakistan,2021-08-22 04:21:29,30.811346,72.13913199999998,379574.0,11527.0,
Sindh,Pakistan,2021-08-22 04:21:29,26.009446,68.77680699999999,419810.0,6590.0,
Azad Jammu and Kashmir,Pakistan,2020-08-23 04:27:48,34.027401,73.947253,2241.0,61.0,2068.0
Balochistan,Pakistan,2020-08-23 04:27:48,28.328492,65.898403,12473.0,141.0,11310.0
Gilgit-Baltistan,Pakistan,2020-08-23 04:27:48,35.792146,74.982138,2638.0,63.0,2257.0
Islamabad,Pakistan,2020-08-23 04:27:48,33.665087,73.121219,15472.0,175.0,14372.0
Khyber Pakhtunkhwa,Pakistan,2020-08-23 04:27:48,34.485332,72.09169,35602.0,1246.0,33300.0
Punjab,Pakistan,2020-08-23 04:27:48,30.811346,72.13913199999998,96057.0,2188.0,91134.0
Sindh,Pakistan,2020-08-23 04:27:48,26.009446,68.77680699999999,127691.0,2357.0,120876.0
Azad Jammu and Kashmir,Pakistan,2021-08-23 04:21:27,34.027401,73.947253,30746.0,680.0,
Balochistan,Pakistan,2021-08-23 04:21:27,28.328492,65.898403,31845.0,335.0,
Gilgit-Baltistan,Pakistan,2021-08-23 04:21:27,35.792146,74.982138,9656.0,170.0,
Islamabad,Pakistan,2021-08-23 04:21:27,33.665087,73.121219,96390.0,852.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-23 04:21:27,34.485332,72.09169,157148.0,4797.0,
Punjab,Pakistan,2021-08-23 04:21:27,30.811346,72.13913199999998,380844.0,11557.0,
Sindh,Pakistan,2021-08-23 04:21:27,26.009446,68.77680699999999,420955.0,6612.0,
Azad Jammu and Kashmir,Pakistan,2020-08-24 04:27:56,34.027401,73.947253,2254.0,61.0,2070.0
Balochistan,Pakistan,2020-08-24 04:27:56,28.328492,65.898403,12527.0,141.0,11383.0
Gilgit-Baltistan,Pakistan,2020-08-24 04:27:56,35.792146,74.982138,2682.0,64.0,2276.0
Islamabad,Pakistan,2020-08-24 04:27:56,33.665087,73.121219,15515.0,175.0,14621.0
Khyber Pakhtunkhwa,Pakistan,2020-08-24 04:27:56,34.485332,72.09169,35766.0,1248.0,33403.0
Punjab,Pakistan,2020-08-24 04:27:56,30.811346,72.13913199999998,96233.0,2188.0,91161.0
Sindh,Pakistan,2020-08-24 04:27:56,26.009446,68.77680699999999,128284.0,2367.0,121915.0
Azad Jammu and Kashmir,Pakistan,2021-08-24 04:21:19,34.027401,73.947253,30865.0,685.0,
Balochistan,Pakistan,2021-08-24 04:21:19,28.328492,65.898403,31865.0,336.0,
Gilgit-Baltistan,Pakistan,2021-08-24 04:21:19,35.792146,74.982138,9687.0,170.0,
Islamabad,Pakistan,2021-08-24 04:21:19,33.665087,73.121219,96771.0,852.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-24 04:21:19,34.485332,72.09169,157721.0,4819.0,
Punjab,Pakistan,2021-08-24 04:21:19,30.811346,72.13913199999998,382332.0,11605.0,
Sindh,Pakistan,2021-08-24 04:21:19,26.009446,68.77680699999999,422418.0,6627.0,
Azad Jammu and Kashmir,Pakistan,2020-08-25 04:28:02,34.027401,73.947253,2254.0,61.0,2070.0
Balochistan,Pakistan,2020-08-25 04:28:02,28.328492,65.898403,12527.0,141.0,11383.0
Gilgit-Baltistan,Pakistan,2020-08-25 04:28:02,35.792146,74.982138,2682.0,64.0,2276.0
Islamabad,Pakistan,2020-08-25 04:28:02,33.665087,73.121219,15515.0,175.0,14621.0
Khyber Pakhtunkhwa,Pakistan,2020-08-25 04:28:02,34.485332,72.09169,35766.0,1248.0,33403.0
Punjab,Pakistan,2020-08-25 04:28:02,30.811346,72.13913199999998,96233.0,2188.0,91161.0
Sindh,Pakistan,2020-08-25 04:28:02,26.009446,68.77680699999999,128284.0,2367.0,121915.0
Azad Jammu and Kashmir,Pakistan,2021-08-25 04:21:41,34.027401,73.947253,31087.0,686.0,
Balochistan,Pakistan,2021-08-25 04:21:41,28.328492,65.898403,31928.0,338.0,
Gilgit-Baltistan,Pakistan,2021-08-25 04:21:41,35.792146,74.982138,9739.0,171.0,
Islamabad,Pakistan,2021-08-25 04:21:41,33.665087,73.121219,96980.0,855.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-25 04:21:41,34.485332,72.09169,158243.0,4839.0,
Punjab,Pakistan,2021-08-25 04:21:41,30.811346,72.13913199999998,383742.0,11633.0,
Sindh,Pakistan,2021-08-25 04:21:41,26.009446,68.77680699999999,424139.0,6698.0,
Azad Jammu and Kashmir,Pakistan,2020-08-26 04:28:11,34.027401,73.947253,2257.0,61.0,2071.0
Balochistan,Pakistan,2020-08-26 04:28:11,28.328492,65.898403,12560.0,141.0,11460.0
Gilgit-Baltistan,Pakistan,2020-08-26 04:28:11,35.792146,74.982138,2720.0,65.0,2314.0
Islamabad,Pakistan,2020-08-26 04:28:11,33.665087,73.121219,15531.0,175.0,14684.0
Khyber Pakhtunkhwa,Pakistan,2020-08-26 04:28:11,34.485332,72.09169,35796.0,1248.0,33426.0
Punjab,Pakistan,2020-08-26 04:28:11,30.811346,72.13913199999998,96391.0,2192.0,92289.0
Sindh,Pakistan,2020-08-26 04:28:11,26.009446,68.77680699999999,128456.0,2373.0,122181.0
Azad Jammu and Kashmir,Pakistan,2021-08-26 04:21:28,34.027401,73.947253,31294.0,688.0,
Balochistan,Pakistan,2021-08-26 04:21:28,28.328492,65.898403,32014.0,338.0,
Gilgit-Baltistan,Pakistan,2021-08-26 04:21:28,35.792146,74.982138,9769.0,171.0,
Islamabad,Pakistan,2021-08-26 04:21:28,33.665087,73.121219,97542.0,856.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-26 04:21:28,34.485332,72.09169,158964.0,4859.0,
Punjab,Pakistan,2021-08-26 04:21:28,30.811346,72.13913199999998,385258.0,11666.0,
Sindh,Pakistan,2021-08-26 04:21:28,26.009446,68.77680699999999,425570.0,6742.0,
Azad Jammu and Kashmir,Pakistan,2020-08-27 04:28:15,34.027401,73.947253,2265.0,61.0,2075.0
Balochistan,Pakistan,2020-08-27 04:28:15,28.328492,65.898403,12664.0,141.0,11510.0
Gilgit-Baltistan,Pakistan,2020-08-27 04:28:15,35.792146,74.982138,2745.0,65.0,2351.0
Islamabad,Pakistan,2020-08-27 04:28:15,33.665087,73.121219,15546.0,175.0,14792.0
Khyber Pakhtunkhwa,Pakistan,2020-08-27 04:28:15,34.485332,72.09169,35831.0,1248.0,33449.0
Punjab,Pakistan,2020-08-27 04:28:15,30.811346,72.13913199999998,96466.0,2193.0,92301.0
Sindh,Pakistan,2020-08-27 04:28:15,26.009446,68.77680699999999,128676.0,2384.0,122461.0
Azad Jammu and Kashmir,Pakistan,2021-08-27 04:21:37,34.027401,73.947253,31478.0,689.0,
Balochistan,Pakistan,2021-08-27 04:21:37,28.328492,65.898403,32014.0,338.0,
Gilgit-Baltistan,Pakistan,2021-08-27 04:21:37,35.792146,74.982138,9795.0,172.0,
Islamabad,Pakistan,2021-08-27 04:21:37,33.665087,73.121219,97956.0,860.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-27 04:21:37,34.485332,72.09169,159483.0,4884.0,
Punjab,Pakistan,2021-08-27 04:21:37,30.811346,72.13913199999998,386578.0,11706.0,
Sindh,Pakistan,2021-08-27 04:21:37,26.009446,68.77680699999999,427037.0,6766.0,
Azad Jammu and Kashmir,Pakistan,2020-08-28 04:28:11,34.027401,73.947253,2272.0,61.0,2090.0
Balochistan,Pakistan,2020-08-28 04:28:11,28.328492,65.898403,12721.0,141.0,11614.0
Gilgit-Baltistan,Pakistan,2020-08-28 04:28:11,35.792146,74.982138,2773.0,67.0,2389.0
Islamabad,Pakistan,2020-08-28 04:28:11,33.665087,73.121219,15562.0,175.0,14884.0
Khyber Pakhtunkhwa,Pakistan,2020-08-28 04:28:11,34.485332,72.09169,35893.0,1249.0,33640.0
Punjab,Pakistan,2020-08-28 04:28:11,30.811346,72.13913199999998,96540.0,2193.0,92393.0
Sindh,Pakistan,2020-08-28 04:28:11,26.009446,68.77680699999999,128877.0,2388.0,122551.0
Azad Jammu and Kashmir,Pakistan,2021-08-28 04:21:28,34.027401,73.947253,31649.0,693.0,
Balochistan,Pakistan,2021-08-28 04:21:28,28.328492,65.898403,32111.0,338.0,
Gilgit-Baltistan,Pakistan,2021-08-28 04:21:28,35.792146,74.982138,9835.0,172.0,
Islamabad,Pakistan,2021-08-28 04:21:28,33.665087,73.121219,98339.0,861.0,
Khyber Pakhtunkhwa,Pakistan,2021-08-28 04:21:28,34.485332,72.09169,160088.0,4909.0,
Punjab,Pakistan,2021-08-28 04:21:28,30.811346,72.13913199999998,388296.0,11759.0,
Sindh,Pakistan,2021-08-28 04:21:28,26.009446,68.77680699999999,428254.0,6803.0,
Azad Jammu and Kashmir,Pakistan,2020-08-29 04:28:19,34.027401,73.947253,2277.0,61.0,2102.0
Balochistan,Pakistan,2020-08-29 04:28:19,28.328492,65.898403,12742.0,141.0,11636.0
Gilgit-Baltistan,Pakistan,2020-08-29 04:28:19,35.792146,74.982138,2816.0,67.0,2412.0
Islamabad,Pakistan,2020-08-29 04:28:19,33.665087,73.121219,15578.0,175.0,14923.0
Khyber Pakhtunkhwa,Pakistan,2020-08-29 04:28:19,34.485332,72.09169,35923.0,1250.0,33709.0
Punjab,Pakistan,2020-08-29 04:28:19,30.811346,72.13913199999998,96636.0,2195.0,92421.0
Sindh,Pakistan,2020-08-29 04:28:19,26.009446,68.77680699999999,129081.0,2394.0,122734.0
Azad Jammu and Kashmir,Pakistan,2021-08-29 04:21:14,34.027401,73.947253,31861.0,694.0,
Balochistan,Pakistan,2021-08-29 04:21:14,28.328492,65.898403,32157.0,338.0,
Gilgit-Baltistan,Pakistan,2021-08-29 04:21:14,35.792146,74.982138,9855.0,173.0,
Islamabad,Pakistan,2021-08-29 04:21:14,33.665087,73.121219,98739.0,861.0,
