,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
205,Gilgit-Baltistan,Pakistan,2021-01-31 05:22:42,35.792146,74.982138,4908.0,102.0,484.2223239514436,2.078239608801956
206,Islamabad,Pakistan,2021-01-31 05:22:42,33.665087,73.121219,41359.0,475.0,2061.1769724684686,1.1484803791194178
207,Khyber Pakhtunkhwa,Pakistan,2021-01-31 05:22:42,34.485332,72.09169,66953.0,1897.0,219.34995318832904,2.833330844024913
208,Punjab,Pakistan,2021-01-31 05:22:42,30.811346,72.13913199999998,157353.0,4736.0,143.0320035982839,3.009793267367003
209,Sindh,Pakistan,2021-01-31 05:22:42,26.009446,68.77680699999999,246437.0,3992.0,514.6321211577877,1.619886624167637
210,Azad Jammu and Kashmir,Pakistan,2021-02-01 05:22:53,34.027401,73.947253,9019.0,262.0,222.9464528055064,2.904978378977713
211,Balochistan,Pakistan,2021-02-01 05:22:53,28.328492,65.898403,18823.0,195.0,152.48199832669172,1.035966636561653
212,Gilgit-Baltistan,Pakistan,2021-02-01 05:22:53,35.792146,74.982138,4909.0,102.0,484.3209837566497,2.07781625585659
213,Islamabad,Pakistan,2021-02-01 05:22:53,33.665087,73.121219,41418.0,475.0,2064.117310517639,1.14684436718335
214,Khyber Pakhtunkhwa,Pakistan,2021-02-01 05:22:53,34.485332,72.09169,67214.0,1906.0,220.2050356757777,2.8357187490701343
215,Punjab,Pakistan,2021-02-01 05:22:53,30.811346,72.13913199999998,157796.0,4747.0,143.43468532404725,3.0083145326877743
216,Sindh,Pakistan,2021-02-01 05:22:53,26.009446,68.77680699999999,247249.0,3996.0,516.3278132915992,1.6161844941738894
217,Azad Jammu and Kashmir,Pakistan,2021-02-02 05:22:49,34.027401,73.947253,9050.0,264.0,223.71276171303165,2.9171270718232045
218,Balochistan,Pakistan,2021-02-02 05:22:49,28.328492,65.898403,18830.0,196.0,152.53870416467117,1.0408921933085502
219,Gilgit-Baltistan,Pakistan,2021-02-02 05:22:49,35.792146,74.982138,4909.0,102.0,484.3209837566497,2.07781625585659
220,Islamabad,Pakistan,2021-02-02 05:22:49,33.665087,73.121219,41493.0,475.0,2067.855028376754,1.144771407225315
221,Khyber Pakhtunkhwa,Pakistan,2021-02-02 05:22:49,34.485332,72.09169,67419.0,1912.0,220.876652188908,2.835995787537638
222,Punjab,Pakistan,2021-02-02 05:22:49,30.811346,72.13913199999998,158220.0,4793.0,143.8200962760194,3.0293262545822275
223,Sindh,Pakistan,2021-02-02 05:22:49,26.009446,68.77680699999999,247727.0,4004.0,517.3260162964785,1.6162953573893843
224,Azad Jammu and Kashmir,Pakistan,2021-02-03 05:22:52,34.027401,73.947253,9073.0,267.0,224.2813134831311,2.9427973107020837
225,Balochistan,Pakistan,2021-02-03 05:22:52,28.328492,65.898403,18836.0,196.0,152.58730916865352,1.0405606285835634
226,Gilgit-Baltistan,Pakistan,2021-02-03 05:22:52,35.792146,74.982138,4910.0,102.0,484.41964356185576,2.077393075356416
227,Islamabad,Pakistan,2021-02-03 05:22:52,33.665087,73.121219,41561.0,475.0,2071.243892569018,1.142898390317846
228,Khyber Pakhtunkhwa,Pakistan,2021-02-03 05:22:52,34.485332,72.09169,67589.0,1923.0,221.43360246808916,2.8451375223779016
229,Punjab,Pakistan,2021-02-03 05:22:52,30.811346,72.13913199999998,158793.0,4806.0,144.34094645403837,3.0265817762747727
230,Sindh,Pakistan,2021-02-03 05:22:52,26.009446,68.77680699999999,248270.0,4033.0,518.4599582036949,1.624441132637854
231,Azad Jammu and Kashmir,Pakistan,2021-02-04 05:22:26,34.027401,73.947253,9100.0,269.0,224.94874382194345,2.956043956043956
232,Balochistan,Pakistan,2021-02-04 05:22:26,28.328492,65.898403,18840.0,196.0,152.61971250464174,1.040339702760085
233,Gilgit-Baltistan,Pakistan,2021-02-04 05:22:26,35.792146,74.982138,4912.0,102.0,484.61696317226784,2.076547231270358
234,Islamabad,Pakistan,2021-02-04 05:22:26,33.665087,73.121219,41655.0,478.0,2075.928498952442,1.1475213059656704
235,Khyber Pakhtunkhwa,Pakistan,2021-02-04 05:22:26,34.485332,72.09169,67803.0,1931.0,222.1347045842348,2.847956580092326
236,Punjab,Pakistan,2021-02-04 05:22:26,30.811346,72.13913199999998,159311.0,4821.0,144.81180228687225,3.026156385936941
237,Sindh,Pakistan,2021-02-04 05:22:26,26.009446,68.77680699999999,248919.0,4036.0,519.815258936261,1.6214109810821995
238,Azad Jammu and Kashmir,Pakistan,2021-02-05 05:22:38,34.027401,73.947253,9144.0,270.0,226.03640807778572,2.952755905511811
239,Balochistan,Pakistan,2021-02-05 05:22:38,28.328492,65.898403,18844.0,196.0,152.65211584063005,1.0401188707280833
240,Gilgit-Baltistan,Pakistan,2021-02-05 05:22:38,35.792146,74.982138,4913.0,102.0,484.715622977474,2.0761245674740483
241,Islamabad,Pakistan,2021-02-05 05:22:38,33.665087,73.121219,41734.0,478.0,2079.8655617640434,1.1453491158288207
242,Khyber Pakhtunkhwa,Pakistan,2021-02-05 05:22:38,34.485332,72.09169,68004.0,1941.0,222.79321638491368,2.854243868007764
243,Punjab,Pakistan,2021-02-05 05:22:38,30.811346,72.13913199999998,159705.0,4840.0,145.16994359601617,3.030587645972261
244,Sindh,Pakistan,2021-02-05 05:22:38,26.009446,68.77680699999999,249498.0,4059.0,521.0243793124641,1.6268667484308492
245,Azad Jammu and Kashmir,Pakistan,2021-02-06 05:23:55,34.027401,73.947253,9160.0,270.0,226.4319223526376,2.947598253275109
246,Balochistan,Pakistan,2021-02-06 05:23:55,28.328492,65.898403,18849.0,196.0,152.69262001061534,1.0398429624913788
247,Gilgit-Baltistan,Pakistan,2021-02-06 05:23:55,35.792146,74.982138,4915.0,102.0,484.9129425878862,2.0752797558494405
248,Islamabad,Pakistan,2021-02-06 05:23:55,33.665087,73.121219,41819.0,478.0,2084.1016420043743,1.1430211148042757
249,Khyber Pakhtunkhwa,Pakistan,2021-02-06 05:23:55,34.485332,72.09169,68180.0,1948.0,223.36982373277183,2.857142857142857
250,Punjab,Pakistan,2021-02-06 05:23:55,30.811346,72.13913199999998,160162.0,4854.0,145.58535115509935,3.030681435047015
251,Sindh,Pakistan,2021-02-06 05:23:55,26.009446,68.77680699999999,250043.0,4066.0,522.1624978012908,1.626120307307143
252,Azad Jammu and Kashmir,Pakistan,2021-02-07 05:23:00,34.027401,73.947253,9199.0,272.0,227.3959883975888,2.956843135123383
253,Balochistan,Pakistan,2021-02-07 05:23:00,28.328492,65.898403,18859.0,196.0,152.77362835058594,1.039291584919667
254,Gilgit-Baltistan,Pakistan,2021-02-07 05:23:00,35.792146,74.982138,4916.0,102.0,485.0116023930922,2.0748576078112286
255,Islamabad,Pakistan,2021-02-07 05:23:00,33.665087,73.121219,41934.0,478.0,2089.8328093883497,1.1398864882911242
256,Khyber Pakhtunkhwa,Pakistan,2021-02-07 05:23:00,34.485332,72.09169,68338.0,1952.0,223.88745987459905,2.8563902952969067
257,Punjab,Pakistan,2021-02-07 05:23:00,30.811346,72.13913199999998,160580.0,4880.0,145.96530817850584,3.0389836841449744
258,Sindh,Pakistan,2021-02-07 05:23:00,26.009446,68.77680699999999,250648.0,4087.0,523.4259137384288,1.6305735533497174
259,Azad Jammu and Kashmir,Pakistan,2021-02-08 05:22:39,34.027401,73.947253,9219.0,272.0,227.89038124115345,2.950428462956937
260,Balochistan,Pakistan,2021-02-08 05:22:39,28.328492,65.898403,18869.0,196.0,152.85463669055656,1.0387407917748688
261,Gilgit-Baltistan,Pakistan,2021-02-08 05:22:39,35.792146,74.982138,4916.0,102.0,485.0116023930922,2.0748576078112286
262,Islamabad,Pakistan,2021-02-08 05:22:39,33.665087,73.121219,41994.0,480.0,2092.8229836756423,1.1430204314902128
263,Khyber Pakhtunkhwa,Pakistan,2021-02-08 05:22:39,34.485332,72.09169,68531.0,1957.0,224.5197622503753,2.855641972246137
264,Punjab,Pakistan,2021-02-08 05:22:39,30.811346,72.13913199999998,160935.0,4900.0,146.2879989519731,3.044707490601796
265,Sindh,Pakistan,2021-02-08 05:22:39,26.009446,68.77680699999999,251047.0,4119.0,524.2591417696982,1.640728628503826
266,Azad Jammu and Kashmir,Pakistan,2021-02-09 05:23:30,34.027401,73.947253,9238.0,273.0,228.36005444254,2.9551851050010827
267,Balochistan,Pakistan,2021-02-09 05:23:30,28.328492,65.898403,18877.0,196.0,152.91944336253306,1.0383005774222598
268,Gilgit-Baltistan,Pakistan,2021-02-09 05:23:30,35.792146,74.982138,4918.0,102.0,485.2089220035044,2.0740138267588453
269,Islamabad,Pakistan,2021-02-09 05:23:30,33.665087,73.121219,42080.0,480.0,2097.1089001540936,1.1406844106463878
270,Khyber Pakhtunkhwa,Pakistan,2021-02-09 05:23:30,34.485332,72.09169,68625.0,1964.0,224.8277229929813,2.8619307832422587
271,Punjab,Pakistan,2021-02-09 05:23:30,30.811346,72.13913199999998,161347.0,4919.0,146.66250204681396,3.048708683768524
272,Sindh,Pakistan,2021-02-09 05:23:30,26.009446,68.77680699999999,251434.0,4132.0,525.0673103113055,1.643373608978897
273,Azad Jammu and Kashmir,Pakistan,2021-02-10 05:22:41,34.027401,73.947253,9291.0,273.0,229.67019547798645,2.93832741362609
274,Balochistan,Pakistan,2021-02-10 05:22:41,28.328492,65.898403,18891.0,197.0,153.0328550384919,1.0428246254830342
275,Gilgit-Baltistan,Pakistan,2021-02-10 05:22:41,35.792146,74.982138,4920.0,102.0,485.40624161391656,2.073170731707317
276,Islamabad,Pakistan,2021-02-10 05:22:41,33.665087,73.121219,42188.0,481.0,2102.4912138712198,1.1401346354413575
277,Khyber Pakhtunkhwa,Pakistan,2021-02-10 05:22:41,34.485332,72.09169,68786.0,1970.0,225.35518766914703,2.863954874538424
278,Punjab,Pakistan,2021-02-10 05:22:41,30.811346,72.13913199999998,161757.0,4948.0,147.03518716546623,3.058909351681844
279,Sindh,Pakistan,2021-02-10 05:22:41,26.009446,68.77680699999999,251758.0,4157.0,525.743916532186,1.6511888400765815
280,Azad Jammu and Kashmir,Pakistan,2021-02-11 05:23:55,34.027401,73.947253,9334.0,276.0,230.7331400916505,2.9569316477394474
281,Balochistan,Pakistan,2021-02-11 05:23:55,28.328492,65.898403,18898.0,197.0,153.08956087647135,1.0424383532648958
282,Gilgit-Baltistan,Pakistan,2021-02-11 05:23:55,35.792146,74.982138,4923.0,102.0,485.7022210295348,2.071907373552712
283,Islamabad,Pakistan,2021-02-11 05:23:55,33.665087,73.121219,42279.0,481.0,2107.0263115402786,1.1376806452375885
284,Khyber Pakhtunkhwa,Pakistan,2021-02-11 05:23:55,34.485332,72.09169,68972.0,1976.0,225.96455679813343,2.864930696514528
285,Punjab,Pakistan,2021-02-11 05:23:55,30.811346,72.13913199999998,162391.0,4982.0,147.6114856172359,3.067904009458652
286,Sindh,Pakistan,2021-02-11 05:23:55,26.009446,68.77680699999999,252296.0,4171.0,526.8674169853764,1.653216856390906
287,Azad Jammu and Kashmir,Pakistan,2021-02-12 05:23:29,34.027401,73.947253,9359.0,279.0,231.35113114610644,2.981087723047334
288,Balochistan,Pakistan,2021-02-12 05:23:29,28.328492,65.898403,18916.0,197.0,153.23537588841847,1.0414463945865933
289,Gilgit-Baltistan,Pakistan,2021-02-12 05:23:29,35.792146,74.982138,4929.0,102.0,486.29417986077135,2.069385270846013
290,Islamabad,Pakistan,2021-02-12 05:23:29,33.665087,73.121219,42401.0,483.0,2113.106332591105,1.1391240772623288
291,Khyber Pakhtunkhwa,Pakistan,2021-02-12 05:23:29,34.485332,72.09169,69164.0,1980.0,226.59358299579688,2.8627609739170667
292,Punjab,Pakistan,2021-02-12 05:23:29,30.811346,72.13913199999998,162875.0,4994.0,148.05143585486445,3.06615502686109
293,Sindh,Pakistan,2021-02-12 05:23:29,26.009446,68.77680699999999,252719.0,4183.0,527.7507639959704,1.655198065835968
294,Azad Jammu and Kashmir,Pakistan,2021-02-13 05:22:12,34.027401,73.947253,9408.0,281.0,232.56239361284,2.9868197278911564
295,Balochistan,Pakistan,2021-02-13 05:22:12,28.328492,65.898403,18924.0,198.0,153.30018256039494,1.046290424857324
296,Gilgit-Baltistan,Pakistan,2021-02-13 05:22:12,35.792146,74.982138,4937.0,102.0,487.08345830242,2.0660320032408346
297,Islamabad,Pakistan,2021-02-13 05:22:12,33.665087,73.121219,42513.0,484.0,2118.6879912607174,1.1384752899113213
298,Khyber Pakhtunkhwa,Pakistan,2021-02-13 05:22:12,34.485332,72.09169,69386.0,1986.0,227.3208945368453,2.862248868647854
299,Punjab,Pakistan,2021-02-13 05:22:12,30.811346,72.13913199999998,163367.0,5026.0,148.49865799724725,3.0765087196312595
300,Sindh,Pakistan,2021-02-13 05:22:12,26.009446,68.77680699999999,253090.0,4199.0,528.5255198846946,1.659093603066103
301,Azad Jammu and Kashmir,Pakistan,2021-02-14 05:23:43,34.027401,73.947253,9448.0,281.0,233.55117929996945,2.974174428450466
302,Balochistan,Pakistan,2021-02-14 05:23:43,28.328492,65.898403,18929.0,199.0,153.3406867303803,1.0512969517671298
303,Gilgit-Baltistan,Pakistan,2021-02-14 05:23:43,35.792146,74.982138,4940.0,102.0,487.37943771803816,2.064777327935223
304,Islamabad,Pakistan,2021-02-14 05:23:43,33.665087,73.121219,42590.0,485.0,2122.5253815960755,1.1387649683024184
305,Khyber Pakhtunkhwa,Pakistan,2021-02-14 05:23:43,34.485332,72.09169,69778.0,1991.0,228.60515635707475,2.8533348619908856
306,Punjab,Pakistan,2021-02-14 05:23:43,30.811346,72.13913199999998,163833.0,5037.0,148.9222464491789,3.074472175935252
307,Sindh,Pakistan,2021-02-14 05:23:43,26.009446,68.77680699999999,253511.0,4212.0,529.4046903136782,1.661466366350967
308,Azad Jammu and Kashmir,Pakistan,2021-02-15 05:24:49,34.027401,73.947253,9487.0,281.0,234.51524534492057,2.961947928744598
309,Balochistan,Pakistan,2021-02-15 05:24:49,28.328492,65.898403,18942.0,199.0,153.4459975723421,1.0505754408193433
310,Gilgit-Baltistan,Pakistan,2021-02-15 05:24:49,35.792146,74.982138,4940.0,102.0,487.37943771803816,2.064777327935223
311,Islamabad,Pakistan,2021-02-15 05:24:49,33.665087,73.121219,42688.0,486.0,2127.4093329319853,1.1384932533733134
312,Khyber Pakhtunkhwa,Pakistan,2021-02-15 05:24:49,34.485332,72.09169,69990.0,1995.0,229.29970611699477,2.8504072010287183
313,Punjab,Pakistan,2021-02-15 05:24:49,30.811346,72.13913199999998,164268.0,5051.0,149.31765627018802,3.074853288528502
314,Sindh,Pakistan,2021-02-15 05:24:49,26.009446,68.77680699999999,253762.0,4219.0,529.9288513057801,1.6625814739795557
315,Azad Jammu and Kashmir,Pakistan,2021-02-16 05:24:38,34.027401,73.947253,9487.0,281.0,234.51524534492057,2.961947928744598
316,Balochistan,Pakistan,2021-02-16 05:24:38,28.328492,65.898403,18942.0,199.0,153.4459975723421,1.0505754408193433
317,Gilgit-Baltistan,Pakistan,2021-02-16 05:24:38,35.792146,74.982138,4940.0,102.0,487.37943771803816,2.064777327935223
318,Islamabad,Pakistan,2021-02-16 05:24:38,33.665087,73.121219,42688.0,486.0,2127.4093329319853,1.1384932533733134
319,Khyber Pakhtunkhwa,Pakistan,2021-02-16 05:24:38,34.485332,72.09169,69990.0,1995.0,229.29970611699477,2.8504072010287183
320,Punjab,Pakistan,2021-02-16 05:24:38,30.811346,72.13913199999998,164268.0,5051.0,149.31765627018802,3.074853288528502
321,Sindh,Pakistan,2021-02-16 05:24:38,26.009446,68.77680699999999,253762.0,4219.0,529.9288513057801,1.6625814739795557
322,Azad Jammu and Kashmir,Pakistan,2021-02-17 05:23:10,34.027401,73.947253,9562.0,284.0,236.36921850828827,2.9700899393432336
323,Balochistan,Pakistan,2021-02-17 05:23:10,28.328492,65.898403,18954.0,199.0,153.5432075803068,1.0499103091695683
324,Gilgit-Baltistan,Pakistan,2021-02-17 05:23:10,35.792146,74.982138,4943.0,102.0,487.6754171336564,2.063524175601861
325,Islamabad,Pakistan,2021-02-17 05:23:10,33.665087,73.121219,42921.0,486.0,2139.0211764143028,1.132312853847767
326,Khyber Pakhtunkhwa,Pakistan,2021-02-17 05:23:10,34.485332,72.09169,70123.0,2007.0,229.7354378060012,2.86211371447314
327,Punjab,Pakistan,2021-02-17 05:23:10,30.811346,72.13913199999998,165200.0,5114.0,150.16483317405138,3.095641646489104
328,Sindh,Pakistan,2021-02-17 05:23:10,26.009446,68.77680699999999,254286.0,4244.0,531.0231156876979,1.6689868887787769
329,Azad Jammu and Kashmir,Pakistan,2021-02-18 05:22:58,34.027401,73.947253,9629.0,284.0,238.02543453423004,2.949423616159518
330,Balochistan,Pakistan,2021-02-18 05:22:58,28.328492,65.898403,18958.0,199.0,153.57561091629506,1.0496887857368922
331,Gilgit-Baltistan,Pakistan,2021-02-18 05:22:58,35.792146,74.982138,4945.0,102.0,487.8727367440685,2.062689585439838
332,Islamabad,Pakistan,2021-02-18 05:22:58,33.665087,73.121219,43029.0,487.0,2144.403490131428,1.1317948360408097
333,Khyber Pakhtunkhwa,Pakistan,2021-02-18 05:22:58,34.485332,72.09169,70306.0,2015.0,230.33497840064916,2.866042727505476
334,Punjab,Pakistan,2021-02-18 05:22:58,30.811346,72.13913199999998,165716.0,5138.0,150.63387103069667,3.10048516739482
335,Sindh,Pakistan,2021-02-18 05:22:58,26.009446,68.77680699999999,254678.0,4263.0,531.841725683331,1.6738783876110226
336,Azad Jammu and Kashmir,Pakistan,2021-02-19 05:24:16,34.027401,73.947253,9673.0,285.0,239.1130987900724,2.9463454977773185
337,Balochistan,Pakistan,2021-02-19 05:24:16,28.328492,65.898403,18967.0,199.0,153.6485184222686,1.0491906996362104
338,Gilgit-Baltistan,Pakistan,2021-02-19 05:24:16,35.792146,74.982138,4947.0,102.0,488.0700563544808,2.061855670103093
339,Islamabad,Pakistan,2021-02-19 05:24:16,33.665087,73.121219,43145.0,488.0,2150.184493753526,1.1310696488585004
340,Khyber Pakhtunkhwa,Pakistan,2021-02-19 05:24:16,34.485332,72.09169,70493.0,2020.0,230.9476237077484,2.865532747932418
341,Punjab,Pakistan,2021-02-19 05:24:16,30.811346,72.13913199999998,166242.0,5166.0,151.11199876828476,3.1075179557512542
342,Sindh,Pakistan,2021-02-19 05:24:16,26.009446,68.77680699999999,255039.0,4267.0,532.5955986640033,1.6730774508996664
343,Azad Jammu and Kashmir,Pakistan,2021-02-20 05:22:51,34.027401,73.947253,9718.0,286.0,240.225482688093,2.942992385264457
344,Balochistan,Pakistan,2021-02-20 05:22:51,28.328492,65.898403,18972.0,199.0,153.6890225922539,1.0489141893316467
345,Gilgit-Baltistan,Pakistan,2021-02-20 05:22:51,35.792146,74.982138,4951.0,102.0,488.464695575305,2.0601898606342157
346,Islamabad,Pakistan,2021-02-20 05:22:51,33.665087,73.121219,43282.0,488.0,2157.0120583761764,1.1274894875467862
347,Khyber Pakhtunkhwa,Pakistan,2021-02-20 05:22:51,34.485332,72.09169,70716.0,2027.0,231.6782114269096,2.8663951580971774
348,Punjab,Pakistan,2021-02-20 05:22:51,30.811346,72.13913199999998,166777.0,5185.0,151.59830739872132,3.108941880475125
349,Sindh,Pakistan,2021-02-20 05:22:51,26.009446,68.77680699999999,255430.0,4276.0,533.4121203688314,1.6740398543632309
350,Azad Jammu and Kashmir,Pakistan,2021-02-21 05:24:33,34.027401,73.947253,9777.0,288.0,241.68394157660893,2.945688861613992
351,Balochistan,Pakistan,2021-02-21 05:24:33,28.328492,65.898403,18979.0,199.0,153.74572843023338,1.048527319669108
352,Gilgit-Baltistan,Pakistan,2021-02-21 05:24:33,35.792146,74.982138,4951.0,102.0,488.464695575305,2.0601898606342157
353,Islamabad,Pakistan,2021-02-21 05:24:33,33.665087,73.121219,43402.0,488.0,2162.99240695076,1.1243721487489056
354,Khyber Pakhtunkhwa,Pakistan,2021-02-21 05:24:33,34.485332,72.09169,70886.0,2032.0,232.2351617060907,2.8665744999012497
355,Punjab,Pakistan,2021-02-21 05:24:33,30.811346,72.13913199999998,167345.0,5204.0,152.1146126362689,3.1097433445875287
356,Sindh,Pakistan,2021-02-21 05:24:33,26.009446,68.77680699999999,255834.0,4288.0,534.2557898541269,1.6760868375587294
357,Azad Jammu and Kashmir,Pakistan,2021-02-22 05:24:21,34.027401,73.947253,9828.0,288.0,242.94464332769888,2.93040293040293
358,Balochistan,Pakistan,2021-02-22 05:24:21,28.328492,65.898403,18988.0,199.0,153.8186359362069,1.0480303349483884
359,Gilgit-Baltistan,Pakistan,2021-02-22 05:24:21,35.792146,74.982138,4951.0,102.0,488.464695575305,2.0601898606342157
360,Islamabad,Pakistan,2021-02-22 05:24:21,33.665087,73.121219,43485.0,492.0,2167.128814714847,1.1314246291824768
361,Khyber Pakhtunkhwa,Pakistan,2021-02-22 05:24:21,34.485332,72.09169,71043.0,2036.0,232.74952166980512,2.865869966076883
362,Punjab,Pakistan,2021-02-22 05:24:21,30.811346,72.13913199999998,167819.0,5208.0,152.5454729929547,3.1033434831574493
363,Sindh,Pakistan,2021-02-22 05:24:21,26.009446,68.77680699999999,256220.0,4292.0,535.0618701049289,1.675122941222387
364,Azad Jammu and Kashmir,Pakistan,2021-02-23 05:23:41,34.027401,73.947253,9878.0,291.0,244.18062543661068,2.9459404737801176
365,Balochistan,Pakistan,2021-02-23 05:23:41,28.328492,65.898403,18993.0,199.0,153.8591401061922,1.047754435844785
366,Gilgit-Baltistan,Pakistan,2021-02-23 05:23:41,35.792146,74.982138,4951.0,102.0,488.464695575305,2.0601898606342157
367,Islamabad,Pakistan,2021-02-23 05:23:41,33.665087,73.121219,43623.0,493.0,2174.0062155756186,1.1301377713591454
368,Khyber Pakhtunkhwa,Pakistan,2021-02-23 05:23:41,34.485332,72.09169,71146.0,2043.0,233.0869680154266,2.871559890928513
369,Punjab,Pakistan,2021-02-23 05:23:41,30.811346,72.13913199999998,168348.0,5237.0,153.02632769482562,3.1108180673367074
370,Sindh,Pakistan,2021-02-23 05:23:41,26.009446,68.77680699999999,256445.0,4293.0,535.5317355360959,1.674043167150851
371,Azad Jammu and Kashmir,Pakistan,2021-02-24 05:29:16,34.027401,73.947253,9955.0,293.0,246.08403788433483,2.943244600703164
372,Balochistan,Pakistan,2021-02-24 05:29:16,28.328492,65.898403,19004.0,199.0,153.9482492801599,1.0471479688486631
373,Gilgit-Baltistan,Pakistan,2021-02-24 05:29:16,35.792146,74.982138,4954.0,102.0,488.7606749909233,2.0589422688736376
374,Islamabad,Pakistan,2021-02-24 05:29:16,33.665087,73.121219,43753.0,494.0,2180.4849265314183,1.1290654355129934
375,Khyber Pakhtunkhwa,Pakistan,2021-02-24 05:29:16,34.485332,72.09169,71282.0,2050.0,233.5325282387716,2.8759013495693164
376,Punjab,Pakistan,2021-02-24 05:29:16,30.811346,72.13913199999998,168891.0,5269.0,153.5199082300164,3.119763634533516
